"Date","Price","Open","High","Low","Vol.","Change %"
"04/02/2020","10,062.4","9,815.3","10,142.0","9,813.5","","2.21%"
"04/03/2020","9,880.6","10,012.5","10,075.9","9,774.2","","-1.81%"
"04/06/2020","10,515.2","10,264.1","10,560.7","10,233.0","","6.42%"
"04/07/2020","10,537.0","10,894.2","10,912.6","10,534.7","","0.21%"
"04/08/2020","10,902.6","10,641.5","10,940.0","10,538.6","","3.47%"
"04/09/2020","11,136.6","11,070.3","11,272.5","11,019.8","","2.15%"
"04/13/2020","10,949.5","11,136.6","11,136.6","10,817.1","","-1.68%"
"04/14/2020","11,172.2","11,151.2","11,241.2","11,064.6","","2.03%"
"04/15/2020","10,843.9","10,862.0","10,903.1","10,761.0","","-2.94%"
"04/16/2020","10,818.0","10,882.8","10,891.7","10,718.1","","-0.24%"
"04/17/2020","11,208.3","11,101.3","11,231.3","11,030.4","","3.61%"
"04/20/2020","11,003.9","11,016.9","11,181.8","10,985.1","","-1.82%"
"04/21/2020","10,706.4","10,763.7","10,861.8","10,667.3","","-2.70%"
"04/22/2020","10,908.6","10,920.0","10,955.5","10,844.8","","1.89%"
"04/23/2020","10,916.7","10,961.2","11,099.0","10,905.8","","0.07%"
"04/24/2020","11,017.9","11,000.7","11,050.0","10,868.9","","0.93%"
"04/27/2020","11,264.8","11,106.0","11,301.3","11,087.0","","2.24%"
"04/28/2020","11,319.7","11,462.4","11,481.3","11,272.8","","0.49%"
"04/29/2020","11,618.2","11,546.4","11,675.3","11,513.1","","2.64%"
"04/30/2020","11,372.3","11,473.2","11,492.9","11,326.2","","-2.12%"
"05/01/2020","11,058.6","11,158.9","11,187.8","11,011.5","","-2.76%"
